Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2021-10-13 21:28:25;2021-10-14 05:08:04;87%;77%;;0;9122;Normal;101.7;Steilacoom;85.5;27579.4;22063.5;735.5;2021-10-14 05:00:00;2021-10-14 05:30:00;true;131.6;47.1;Cloudy;
2021-10-14 21:09:00;2021-10-15 05:17:41;93%;86%;;0;3834;Normal;102.0;Steilacoom;131.4;29321.1;26291.3;586.4;2021-10-15 05:00:00;2021-10-15 05:30:00;true;840.0;51.4;Cloudy;
2021-10-18 19:12:06;2021-10-19 04:09:22;100%;0%;;0;10310;Normal;101.3;Steilacoom;378.1;32235.9;29442.1;644.7;2021-10-19 04:15:00;2021-10-19 04:45:00;true;531.8;46.9;Partly cloudy;
2021-10-31 20:37:55;2021-11-01 05:18:57;98%;0%;;0;16372;Normal;101.1;Steilacoom;93.4;31262.7;26885.9;625.3;2021-11-01 05:00:00;2021-11-01 05:30:00;true;212.6;46.0;Sunny;
2021-11-01 20:38:17;2021-11-02 05:21:16;99%;100%;;0;6159;Normal;101.4;Steilacoom;95.0;31379.1;28764.2;627.6;2021-11-02 05:00:00;2021-11-02 05:30:00;true;312.9;41.7;Fog;
2021-11-02 23:16:27;2021-11-03 05:12:10;67%;88%;;0;7268;Normal;101.7;Steilacoom;74.8;21342.2;18354.3;996.0;2021-11-03 05:00:00;2021-11-03 05:30:00;true;780.0;43.7;Partly cloudy;
2021-11-03 21:10:39;2021-11-04 04:42:58;85%;85%;;0;2774;Normal;100.4;Steilacoom;74.6;27138.9;24515.5;1356.9;2021-11-04 05:00:00;2021-11-04 05:30:00;true;560.7;50.7;Rain;
2021-11-04 20:48:52;2021-11-05 05:21:51;96%;82%;;0;6686;Normal;101.3;Steilacoom;117.1;30779.6;25957.4;615.6;2021-11-05 05:00:00;2021-11-05 05:30:00;true;536.6;47.5;Partly cloudy;
2021-11-07 18:55:00;2021-11-08 03:35:44;98%;78%;;0;8537;Normal;101.6;Steilacoom;98.6;31244.0;26765.7;1145.6;2021-11-08 05:00:00;2021-11-08 05:30:00;true;1636.9;42.6;Cloudy;
2021-11-08 20:32:15;2021-11-09 05:04:40;96%;82%;;0;8005;Normal;99.9;Steilacoom;103.6;30745.1;28388.0;819.9;2021-11-09 05:00:00;2021-11-09 05:30:00;true;1272.7;46.4;Rain;
2021-11-09 20:08:53;2021-11-10 04:05:52;89%;86%;;0;6051;Normal;101.7;Steilacoom;139.8;28619.1;21845.9;3625.1;2021-11-10 05:00:00;2021-11-10 05:30:00;true;1371.8;42.8;Partly cloudy;
2021-11-10 20:27:47;2021-11-11 05:15:18;99%;86%;;0;11781;Normal;101.8;Steilacoom;89.3;31651.1;24265.8;1160.5;2021-11-11 05:00:00;2021-11-11 05:30:00;true;383.0;46.9;Rain;
2021-11-11 20:32:39;2021-11-12 04:51:03;93%;91%;;0;5399;Normal;101.4;Steilacoom;97.9;29904.2;24920.1;1096.5;2021-11-12 05:00:00;2021-11-12 05:30:00;true;458.5;56.7;Rain;
2021-11-12 20:41:40;2021-11-13 03:43:33;79%;91%;;0;3394;Normal;102.2;Steilacoom;103.1;25313.3;20841.3;506.3;2021-11-13 04:00:00;2021-11-13 04:00:00;true;70.0;41.9;Partly cloudy;
2021-11-14 18:45:26;2021-11-15 05:04:36;100%;81%;;0;8050;Normal;93.2;Whistler;199.4;37150.0;30339.1;743.0;2021-11-15 05:00:00;2021-11-15 05:30:00;true;780.0;37.8;Rain;
2021-11-15 19:07:31;2021-11-16 04:54:00;100%;84%;;0;7539;Normal;92.8;Whistler;383.8;35188.7;31083.3;703.8;2021-11-16 05:00:00;2021-11-16 05:30:00;true;95.0;26.6;Snow;
2021-11-16 19:36:38;2021-11-17 00:35:06;51%;78%;;0;10042;Normal;95.1;Whistler;157.6;17908.3;13908.8;776.0;2021-11-17 02:00:00;2021-11-17 02:00:00;true;71.9;19.6;Sunny;
2021-11-17 18:44:46;2021-11-18 05:01:52;97%;70%;;0;8232;Normal;101.5;Steilacoom;90.7;37025.8;28756.7;1357.6;2021-11-18 05:00:00;2021-11-18 05:30:00;true;1317.5;40.3;Cloudy;
2021-11-18 20:02:03;2021-11-19 05:25:54;89%;67%;;0;7735;Normal;100.7;Steilacoom;333.3;33831.1;24020.1;676.6;2021-11-19 05:00:00;2021-11-19 05:30:00;true;144.2;43.3;Rain;
2021-11-21 20:08:52;2021-11-22 04:32:50;88%;92%;;0;18698;Normal;102.0;Steilacoom;112.7;30238.3;25501.0;604.8;2021-11-22 05:00:00;2021-11-22 05:30:00;true;233.6;37.0;Fog;
2021-11-22 19:00:49;2021-11-23 05:19:34;98%;84%;;0;8483;Normal;101.1;Steilacoom;72.3;37125.9;30195.7;990.0;2021-11-23 05:00:00;2021-11-23 05:30:00;true;288.0;43.3;Rain;
2021-11-23 20:02:38;2021-11-24 03:19:48;78%;79%;;0;4132;Normal;102.1;Steilacoom;89.6;26230.3;19585.3;3060.2;2021-11-24 03:00:00;2021-11-24 03:30:00;true;574.9;38.8;Partly cloudy;
2021-11-28 20:17:59;2021-11-29 05:19:18;97%;0%;;0;14560;Normal;101.9;Steilacoom;81.5;32479.3;29231.4;757.9;2021-11-29 05:00:00;2021-11-29 05:30:00;true;508.6;52.3;Cloudy;
2021-11-29 20:40:47;2021-11-30 05:00:50;88%;94%;;0;7357;Normal;101.9;Steilacoom;111.1;30003.0;24002.4;600.1;2021-11-30 05:00:00;2021-11-30 05:30:00;true;1247.5;51.3;Rain;
2021-11-30 19:52:39;2021-12-01 04:47:50;96%;93%;;0;9154;Normal;102.2;Steilacoom;88.0;32111.8;27080.9;642.2;2021-12-01 05:00:00;2021-12-01 05:30:00;true;82.0;55.2;Cloudy;
2021-12-01 19:44:32;2021-12-02 05:09:52;91%;94%;;0;12012;Normal;101.7;Steilacoom;138.0;33920.0;31093.4;678.4;2021-12-02 05:00:00;2021-12-02 05:30:00;true;464.6;48.2;Cloudy;
2021-12-02 20:30:19;2021-12-03 04:54:29;89%;93%;;0;1975;Normal;102.5;Steilacoom;111.7;30250.0;26519.1;605.0;2021-12-03 05:00:00;2021-12-03 05:30:00;true;188.0;42.4;Cloudy;
2021-12-05 20:45:53;2021-12-06 05:11:34;93%;95%;;0;15748;Normal;102.6;Steilacoom;79.9;30341.5;27408.5;1112.5;2021-12-06 05:00:00;2021-12-06 05:30:00;true;846.6;38.3;Cloudy;
2021-12-06 20:43:31;2021-12-07 05:02:53;81%;98%;;0;2454;Normal;101.1;Steilacoom;155.0;29962.7;27266.1;599.3;2021-12-07 05:00:00;2021-12-07 05:30:00;true;554.4;45.5;Rain;
2021-12-07 19:50:22;2021-12-08 05:10:27;92%;95%;;0;7338;Normal;100.9;Steilacoom;125.6;33605.0;26884.0;672.1;2021-12-08 05:00:00;2021-12-08 05:30:00;true;1105.0;44.8;Cloudy;
2021-12-08 20:16:47;2021-12-09 03:18:03;57%;90%;;0;3111;Normal;101.2;Steilacoom;261.1;25276.7;21906.5;505.5;2021-12-09 05:00:00;2021-12-09 05:30:00;true;565.3;36.5;Sunny;
2021-12-09 19:49:17;2021-12-10 05:10:55;98%;84%;;0;11330;Normal;101.2;Steilacoom;98.8;33697.7;28980.1;674.0;2021-12-10 05:00:00;2021-12-10 05:30:00;true;324.6;36.9;Cloudy;
2021-12-12 18:59:06;2021-12-13 05:19:59;80%;92%;;0;15676;Normal;92.2;Whistler;219.1;37252.7;34520.8;745.1;2021-12-13 05:00:00;2021-12-13 05:30:00;true;88.5;23.0;Snow;
2021-12-16 00:29:51;2021-12-16 05:44:08;59%;51%;;0;14619;Normal;100.6;Steilacoom;72.3;18857.0;16657.0;2200.0;2021-12-16 05:30:00;2021-12-16 06:00:00;true;1597.3;37.9;Cloudy;
2021-12-16 20:32:50;2021-12-17 05:01:40;94%;61%;;0;1408;Normal;101.7;Steilacoom;87.3;30530.1;24017.0;610.6;2021-12-17 05:00:00;2021-12-17 05:30:00;true;1209.4;35.4;Cloudy;
2021-12-19 19:00:10;2021-12-20 02:47:21;87%;68%;;0;12469;Normal;101.1;Steilacoom;82.5;28030.9;21957.5;1121.2;2021-12-20 03:30:00;2021-12-20 04:00:00;true;183.7;38.1;Cloudy;
2021-12-20 20:44:00;2021-12-21 05:16:52;100%;65%;;0;11768;Normal;101.8;Steilacoom;44.3;30772.1;27079.5;615.4;2021-12-21 05:00:00;2021-12-21 05:30:00;true;226.0;38.1;Cloudy;
2021-12-21 21:22:28;2021-12-22 04:54:02;85%;78%;;0;5685;Normal;100.8;Steilacoom;61.7;27094.0;22849.3;541.9;2021-12-22 05:00:00;2021-12-22 05:30:00;true;472.4;44.8;Cloudy;
2021-12-22 20:53:19;2021-12-23 04:42:04;68%;84%;;0;3643;Normal;99.3;Steilacoom;211.7;28125.5;22969.1;562.5;2021-12-23 05:00:00;2021-12-23 05:30:00;true;89.6;46.8;Rain;
2021-12-27 19:58:35;2021-12-28 03:43:44;81%;0%;;0;12896;Normal;100.6;Steilacoom;113.6;27909.1;22792.4;558.2;2021-12-28 05:00:00;2021-12-28 05:30:00;true;1128.7;24.6;Snow;
2021-12-28 03:46:29;2021-12-28 04:11:34;5%;0%;;0;12896;Normal;100.7;Steilacoom;0.0;1505.0;0.0;0.0;2021-12-28 05:00:00;2021-12-28 05:00:00;true;0.0;32.0;No weather;
2021-12-28 20:11:54;2021-12-29 04:27:53;94%;92%;;0;7567;Normal;100.4;Steilacoom;65.7;29759.0;21426.5;595.2;2021-12-29 05:00:00;2021-12-29 05:30:00;true;900.0;28.9;Cloudy;
2021-12-29 20:35:11;2021-12-30 04:27:12;89%;94%;;0;7621;Normal;100.9;Steilacoom;67.1;28320.9;23789.6;849.6;2021-12-30 05:00:00;2021-12-30 05:30:00;true;960.0;30.0;Snow;
2022-01-03 20:26:37;2022-01-04 03:16:15;69%;0%;;0;15217;Normal;100.2;Steilacoom;133.4;24577.5;19088.5;491.5;2022-01-04 05:00:00;2022-01-04 05:30:00;true;315.1;33.6;Partly cloudy;
2022-01-04 20:47:36;2022-01-05 05:01:51;90%;82%;;0;8173;Normal;101.1;Steilacoom;88.2;29655.5;24712.9;593.1;2022-01-05 05:00:00;2022-01-05 05:30:00;true;1035.7;37.0;Cloudy;
2022-01-05 20:58:50;2022-01-06 04:55:35;85%;90%;;0;8648;Normal;101.3;Steilacoom;97.6;28605.6;26126.5;572.1;2022-01-06 04:45:00;2022-01-06 05:15:00;true;367.9;34.7;Rain;
2022-01-06 20:47:54;2022-01-07 05:05:49;84%;92%;;0;6230;Normal;99.4;Steilacoom;127.3;29874.5;26687.9;597.5;2022-01-07 05:00:00;2022-01-07 05:30:00;true;424.7;47.1;Rain;
2022-01-09 20:06:11;2022-01-10 04:56:06;97%;93%;;0;8965;Normal;102.3;Steilacoom;84.4;31795.6;28192.1;635.9;2022-01-10 05:00:00;2022-01-10 05:30:00;true;627.4;36.9;Fog;
2022-01-10 20:35:31;2022-01-11 05:02:16;83%;95%;;61;6902;Normal;102.2;Steilacoom;139.5;30404.5;24424.9;608.1;2022-01-11 05:00:00;2022-01-11 05:30:00;true;2162.2;48.0;Rain;
2022-01-11 20:29:00;2022-01-12 04:41:18;77%;96%;;0;8831;Normal;101.6;Steilacoom;162.7;29537.8;22842.6;590.8;2022-01-12 05:00:00;2022-01-12 05:30:00;true;314.3;50.0;Rain;
2022-01-12 20:53:03;2022-01-13 04:47:42;81%;96%;;0;5050;Normal;101.4;Steilacoom;124.8;28479.7;24207.7;569.6;2022-01-13 05:00:00;2022-01-13 05:30:00;true;425.2;44.2;Cloudy;
2022-01-13 20:41:36;2022-01-14 04:45:29;76%;97%;;0;9829;Normal;102.4;Steilacoom;161.5;29033.7;26130.3;580.7;2022-01-14 05:00:00;2022-01-14 05:30:00;true;790.4;41.2;Fog;
2022-01-17 20:40:36;2022-01-18 04:46:07;64%;0%;;0;11300;Normal;93.1;Whistler;242.6;29131.5;20683.4;582.6;2022-01-18 05:00:00;2022-01-18 05:30:00;true;1034.0;35.1;Fog;
2022-01-18 20:27:50;2022-01-19 05:08:33;78%;95%;;0;6783;Normal;93.8;Whistler;193.6;31243.3;27910.7;833.2;2022-01-19 05:00:00;2022-01-19 05:30:00;true;1065.3;34.2;Cloudy;
2022-01-19 21:15:29;2022-01-20 05:01:12;69%;94%;;0;13916;Normal;94.0;Whistler;202.2;27943.7;23286.4;2049.2;2022-01-20 05:00:00;2022-01-20 05:30:00;true;608.0;35.4;Rain;
2022-01-20 19:55:40;2022-01-21 05:10:46;71%;92%;;0;11213;Normal;94.3;Whistler;258.4;33306.4;30641.9;666.1;2022-01-21 05:00:00;2022-01-21 05:30:00;true;341.1;26.2;Fog;
2022-01-24 20:06:22;2022-01-25 02:24:48;65%;0%;;0;15880;Normal;94.9;Whistler;133.3;22706.1;18316.3;1438.1;2022-01-25 02:00:00;2022-01-25 02:30:00;true;540.0;28.0;Sunny;
2022-01-25 19:04:24;2022-01-26 05:15:42;98%;68%;;0;0;Normal;102.1;Steilacoom;101.3;36677.5;33987.8;978.1;2022-01-26 05:00:00;2022-01-26 05:30:00;true;215.4;36.9;Fair;
2022-01-26 19:50:33;2022-01-27 05:10:55;97%;80%;;61;9255;Normal;102.4;Steilacoom;107.1;33622.0;29699.4;672.4;2022-01-27 05:00:00;2022-01-27 05:30:00;true;611.0;31.3;Partly cloudy;
2022-01-27 20:20:27;2022-01-28 04:53:16;96%;85%;;0;9081;Normal;102.4;Steilacoom;83.5;30768.7;27794.4;615.4;2022-01-28 05:00:00;2022-01-28 05:30:00;true;558.0;31.1;Fog;
2022-01-30 20:10:50;2022-01-31 05:01:10;100%;98%;;0;7082;Normal;101.2;Steilacoom;76.6;31819.9;26304.4;636.4;2022-01-31 05:00:00;2022-01-31 05:30:00;true;970.2;37.8;Partly cloudy;
2022-01-31 20:53:26;2022-02-01 04:34:12;78%;90%;;0;10457;Normal;102.4;Steilacoom;132.8;27645.7;21471.5;552.9;2022-02-01 05:00:00;2022-02-01 05:30:00;true;482.2;33.3;Fair;
2022-02-01 20:38:14;2022-02-02 04:17:17;86%;93%;;0;2690;Normal;102.4;Steilacoom;79.4;27543.1;22769.0;550.9;2022-02-02 05:00:00;2022-02-02 05:30:00;true;100.0;30.7;Partly cloudy;
2022-02-02 20:06:58;2022-02-03 05:03:41;91%;92%;;0;6066;Normal;102.2;Steilacoom;132.2;32202.7;30055.8;858.7;2022-02-03 05:00:00;2022-02-03 05:30:00;true;72.1;41.4;Cloudy;
2022-02-03 21:42:40;2022-02-04 04:51:57;75%;90%;;0;10630;Normal;102.8;Steilacoom;122.4;25757.3;21893.7;1030.3;2022-02-04 05:00:00;2022-02-04 05:30:00;true;484.0;42.4;Cloudy;
2022-02-06 19:52:58;2022-02-07 04:57:58;94%;84%;;0;15460;Normal;102.1;Steilacoom;97.7;32700.4;28013.3;1853.0;2022-02-07 05:00:00;2022-02-07 05:30:00;true;1192.1;40.6;Fair;
2022-02-07 20:43:05;2022-02-08 04:32:11;76%;89%;;0;10447;Normal;103.1;Steilacoom;197.2;28145.7;24955.9;562.9;2022-02-08 05:00:00;2022-02-08 05:30:00;true;834.7;39.2;Fog;
2022-02-08 21:02:10;2022-02-09 05:18:27;87%;90%;;0;7927;Normal;103.2;Steilacoom;107.4;29777.0;25806.8;595.5;2022-02-09 05:00:00;2022-02-09 05:30:00;true;480.0;43.2;Cloudy;
2022-02-09 22:23:17;2022-02-10 05:00:37;75%;89%;;0;11714;Normal;103.1;Steilacoom;71.6;23839.6;19071.7;1350.9;2022-02-10 05:00:00;2022-02-10 05:30:00;true;1348.8;40.3;Fog;
2022-02-10 21:06:02;2022-02-11 04:34:36;79%;88%;;0;13675;Normal;102.8;Steilacoom;98.0;26914.2;21262.2;538.3;2022-02-11 05:00:00;2022-02-11 05:30:00;true;5186.0;39.9;Cloudy;
2022-02-11 21:08:41;2022-02-12 04:28:49;79%;90%;;0;10932;Normal;102.6;Steilacoom;93.3;26407.3;22622.2;792.2;2022-02-12 04:30:00;2022-02-12 05:00:00;true;699.1;38.8;Sunny;
2022-02-13 20:09:17;2022-02-14 04:42:32;72%;94%;;0;11850;Normal;93.8;Whistler;230.4;30795.6;26792.2;615.9;2022-02-14 04:30:00;2022-02-14 05:00:00;true;505.9;35.8;Cloudy;
2022-02-14 19:57:04;2022-02-15 05:12:54;81%;92%;;0;7988;Normal;93.7;Whistler;200.5;33349.5;30014.5;667.0;2022-02-15 05:30:00;2022-02-15 06:00:00;true;786.5;30.4;Sunny;
2022-02-15 20:13:33;2022-02-16 05:08:43;83%;96%;;0;15030;Normal;94.0;Whistler;182.4;32110.2;29648.4;642.2;2022-02-16 05:00:00;2022-02-16 05:30:00;true;386.5;30.7;Fog;
2022-02-16 19:41:00;2022-02-17 00:09:43;43%;82%;;0;5896;Normal;94.9;Whistler;177.6;16123.1;10802.5;1719.8;2022-02-17 02:00:00;2022-02-17 02:30:00;true;491.2;28.9;Partly cloudy;
2022-02-17 18:53:00;2022-02-18 05:15:49;100%;67%;;0;2643;Normal;102.8;Steilacoom;101.0;37368.9;33756.5;747.4;2022-02-18 05:00:00;2022-02-18 05:30:00;true;2628.0;45.0;Cloudy;
2022-02-20 19:35:11;2022-02-21 05:04:12;94%;93%;;57;11759;Normal;101.0;Steilacoom;133.3;34140.2;28108.8;682.8;2022-02-21 05:00:00;2022-02-21 05:30:00;true;1822.6;35.6;Sunny;
2022-02-21 20:57:43;2022-02-22 05:09:38;92%;88%;;0;4980;Normal;101.2;Steilacoom;98.9;29515.1;26465.2;590.3;2022-02-22 05:00:00;2022-02-22 05:30:00;true;604.2;34.7;Partly cloudy;
2022-02-23 20:53:43;2022-02-24 05:06:04;94%;93%;;0;2840;Normal;102.4;Steilacoom;85.6;29540.8;26094.4;590.8;2022-02-24 05:00:00;2022-02-24 05:30:00;true;2553.6;31.5;Cloudy;
2022-02-24 20:16:16;2022-02-25 05:18:41;100%;96%;;0;8568;Normal;102.8;Steilacoom;79.1;32544.6;27554.4;650.9;2022-02-25 05:00:00;2022-02-25 05:30:00;true;211.9;27.1;Fair;
2022-02-27 21:06:31;2022-02-28 05:01:03;89%;91%;;0;9839;Normal;101.2;Steilacoom;86.9;28472.1;21543.9;569.4;2022-02-28 05:00:00;2022-02-28 05:30:00;true;1786.1;49.3;Rain;
2022-02-28 21:45:53;2022-03-01 04:58:46;81%;94%;;0;7352;Normal;101.1;Steilacoom;89.0;25973.3;22510.2;519.5;2022-03-01 05:00:00;2022-03-01 05:30:00;true;1046.0;50.4;Rain;
2022-03-01 20:46:36;2022-03-02 04:46:43;89%;92%;;0;9338;Normal;101.5;Steilacoom;89.7;28807.8;25734.9;768.2;2022-03-02 05:00:00;2022-03-02 05:30:00;true;1428.8;46.4;Cloudy;
2022-03-02 20:52:09;2022-03-03 04:59:07;90%;94%;;0;5846;Normal;101.5;Steilacoom;90.9;29217.9;25127.4;876.5;2022-03-03 05:00:00;2022-03-03 05:30:00;true;2226.5;43.7;Cloudy;
2022-03-03 21:23:27;2022-03-04 05:11:29;90%;94%;;0;9718;Normal;101.7;Steilacoom;70.8;28082.5;20313.0;1965.8;2022-03-04 05:00:00;2022-03-04 05:30:00;true;122.1;38.7;Fog;
2022-03-06 20:34:12;2022-03-07 05:19:43;94%;92%;;0;10692;Normal;103.0;Steilacoom;99.3;31531.5;27852.9;630.6;2022-03-07 05:00:00;2022-03-07 05:30:00;true;252.2;36.1;Fog;
2022-03-07 20:28:43;2022-03-08 05:04:15;91%;97%;;0;8351;Normal;102.7;Steilacoom;108.2;30932.0;25261.2;618.6;2022-03-08 05:00:00;2022-03-08 05:30:00;true;62.0;39.6;Cloudy;
2022-03-08 19:40:36;2022-03-09 05:11:22;53%;95%;;0;5098;Normal;101.8;Steilacoom;372.1;34245.7;27282.4;684.9;2022-03-09 05:00:00;2022-03-09 05:30:00;true;502.2;39.4;Fair;
2022-03-09 20:46:43;2022-03-10 05:06:58;93%;93%;;0;10220;Normal;102.3;Steilacoom;77.7;30014.8;25812.7;600.3;2022-03-10 05:00:00;2022-03-10 05:30:00;true;812.1;34.3;Fair;
2022-03-10 20:44:56;2022-03-11 04:14:37;81%;92%;;0;9415;Normal;102.4;Steilacoom;97.1;26981.2;23024.0;539.6;2022-03-11 05:00:00;2022-03-11 05:30:00;true;2452.8;37.6;Cloudy;
2022-03-11 20:45:43;2022-03-12 04:18:52;84%;94%;;0;0;Normal;101.8;Steilacoom;75.5;27189.4;24198.5;543.8;2022-03-12 04:00:00;2022-03-12 04:30:00;true;969.5;40.6;Cloudy;
2022-03-14 21:22:48;2022-03-15 05:03:34;61%;89%;;0;5429;Normal;93.4;Whistler;258.6;27645.2;22669.1;552.9;2022-03-15 05:00:00;2022-03-15 05:30:00;true;420.4;33.3;Rain;
2022-03-16 20:03:52;2022-03-17 05:17:56;81%;87%;;0;14078;Normal;94.5;Whistler;202.4;33243.4;29697.4;664.9;2022-03-17 05:00:00;2022-03-17 05:30:00;true;172.7;32.5;Fog;
2022-03-17 19:55:19;2022-03-17 23:32:37;37%;17%;;0;6503;Normal;94.0;Whistler;131.2;13037.6;7735.6;2042.6;2022-03-18 02:00:00;2022-03-18 02:30:00;true;60.0;33.3;Fog;
2022-03-20 20:31:25;2022-03-21 05:23:22;98%;-56%;;0;12603;Normal;102.3;Steilacoom;85.3;31916.7;28512.3;638.3;2022-03-21 05:00:00;2022-03-21 05:30:00;true;837.2;42.4;Rain;
2022-03-21 21:18:03;2022-03-22 05:22:08;86%;93%;;0;5353;Normal;102.4;Steilacoom;111.0;29045.5;25656.8;580.9;2022-03-22 05:00:00;2022-03-22 05:30:00;true;182.1;45.9;Rain;
2022-03-22 20:25:49;2022-03-23 05:25:46;100%;93%;;0;14341;Normal;101.9;Steilacoom;59.3;32396.5;26673.1;647.9;2022-03-23 05:00:00;2022-03-23 05:30:00;true;435.9;48.0;Partly cloudy;
2022-03-23 20:53:30;2022-03-24 05:25:48;64%;94%;;0;5937;Normal;102.3;Steilacoom;297.7;30738.3;27459.6;614.8;2022-03-24 05:00:00;2022-03-24 05:30:00;true;542.2;42.3;Cloudy;
2022-03-24 20:48:32;2022-03-25 05:12:43;91%;95%;;0;9019;Normal;101.5;Steilacoom;99.8;30251.2;26016.1;605.0;2022-03-25 05:00:00;2022-03-25 05:30:00;true;165.5;42.6;Partly cloudy;
2022-03-27 20:41:20;2022-03-28 04:34:37;88%;94%;;0;17033;Normal;100.1;Steilacoom;77.0;28396.4;22433.2;567.9;2022-03-28 05:00:00;2022-03-28 05:30:00;true;434.3;51.3;Cloudy;
2022-03-28 23:08:44;2022-03-29 05:55:32;77%;68%;;0;14684;Normal;101.1;Steilacoom;64.1;24407.6;19282.0;1301.7;2022-03-29 05:30:00;2022-03-29 06:00:00;true;642.2;43.2;Partly cloudy;
2022-03-29 21:23:51;2022-03-30 05:23:34;88%;75%;;0;11771;Normal;101.6;Steilacoom;84.7;28783.0;23122.3;575.7;2022-03-30 05:00:00;2022-03-30 05:30:00;true;253.1;46.9;Cloudy;
2022-03-30 22:57:27;2022-03-31 05:30:24;74%;78%;;0;12927;Normal;102.0;Steilacoom;67.8;23577.0;18940.2;1729.0;2022-03-31 05:00:00;2022-03-31 05:30:00;true;428.6;39.7;Partly cloudy;
2022-03-31 21:24:49;2022-04-01 04:57:57;83%;83%;;0;6658;Normal;101.8;Steilacoom;81.0;27188.2;21388.1;906.3;2022-04-01 05:00:00;2022-04-01 05:30:00;true;991.7;41.2;Partly cloudy;
2022-04-03 20:35:09;2022-04-04 05:12:25;96%;91%;;0;11424;Normal;100.3;Steilacoom;72.2;31036.0;27622.1;620.7;2022-04-04 05:00:00;2022-04-04 05:30:00;true;952.9;47.5;Rain;
2022-04-04 21:23:47;2022-04-05 05:10:46;87%;93%;;0;6976;Normal;101.0;Steilacoom;67.9;28019.2;25310.7;560.4;2022-04-05 05:00:00;2022-04-05 05:30:00;true;359.7;40.6;Fair;
2022-04-05 21:06:04;2022-04-06 03:49:33;74%;90%;;0;14395;Normal;102.8;Steilacoom;84.7;24209.1;17349.9;484.2;2022-04-06 05:00:00;2022-04-06 05:30:00;true;393.7;36.9;Sunny;
2022-04-06 20:41:55;2022-04-07 04:50:11;91%;89%;;0;7397;Normal;102.4;Steilacoom;73.3;29296.2;25487.7;1367.2;2022-04-07 05:00:00;2022-04-07 05:30:00;true;339.4;46.2;Cloudy;
2022-04-07 20:47:41;2022-04-08 05:03:33;88%;91%;;0;14716;Normal;101.3;Steilacoom;99.5;29752.1;25884.3;595.0;2022-04-08 05:00:00;2022-04-08 05:30:00;true;780.9;51.8;Cloudy;
2022-04-08 21:06:05;2022-04-09 04:34:46;84%;93%;;0;5644;Normal;102.2;Steilacoom;68.2;26920.9;21895.7;538.4;2022-04-09 04:30:00;2022-04-09 05:00:00;true;708.3;40.8;Sunny;
2022-04-10 19:55:54;2022-04-11 05:21:21;86%;89%;;70;16656;Normal;93.1;Whistler;157.9;33927.3;29177.5;678.5;2022-04-11 05:00:00;2022-04-11 05:30:00;true;217.2;22.6;Cloudy;
2022-04-11 20:14:30;2022-04-12 05:20:51;70%;91%;;0;7538;Normal;92.8;Whistler;260.4;32781.3;30268.1;655.6;2022-04-12 05:00:00;2022-04-12 05:30:00;true;1070.0;23.9;Snow;
2022-04-12 20:24:13;2022-04-13 05:17:26;83%;98%;;0;5527;Normal;93.6;Whistler;174.5;31993.1;27300.8;639.9;2022-04-13 05:00:00;2022-04-13 05:30:00;true;878.5;26.4;Snow;
2022-04-13 20:31:28;2022-04-14 05:27:32;50%;98%;;0;10801;Normal;93.7;Whistler;442.6;32163.9;28947.5;643.3;2022-04-14 05:00:00;2022-04-14 05:30:00;true;463.3;20.7;Partly cloudy;
2022-04-14 19:32:47;2022-04-15 01:30:36;58%;85%;;0;5675;Normal;93.4;Whistler;167.7;21469.2;18606.7;1001.9;2022-04-15 01:30:00;2022-04-15 02:00:00;true;593.4;23.0;Snow;
2022-04-17 21:07:57;2022-04-18 05:24:51;91%;54%;;0;14315;Normal;101.4;Steilacoom;80.8;29813.7;24745.4;596.3;2022-04-18 05:00:00;2022-04-18 05:30:00;true;447.2;45.3;Cloudy;
2022-04-18 20:54:34;2022-04-19 05:10:22;91%;96%;;0;8276;Normal;100.4;Steilacoom;82.9;29747.4;24789.5;2578.1;2022-04-19 05:00:00;2022-04-19 05:30:00;true;883.7;40.6;Partly cloudy;
2022-04-19 20:50:57;2022-04-20 05:19:31;91%;97%;;0;8283;Normal;100.8;Steilacoom;95.4;30513.8;26445.3;610.3;2022-04-20 05:00:00;2022-04-20 05:30:00;true;273.6;41.0;Fair;
2022-04-20 21:18:10;2022-04-21 05:23:33;91%;97%;;0;11153;Normal;100.1;Steilacoom;64.3;29122.8;24851.5;1359.1;2022-04-21 05:00:00;2022-04-21 05:30:00;true;2255.9;40.1;Partly cloudy;
2022-04-21 20:33:37;2022-04-22 02:19:25;64%;87%;;0;8520;Normal;101.0;Steilacoom;72.7;20748.2;17774.3;1729.0;2022-04-22 02:00:00;2022-04-22 02:30:00;true;69.8;41.7;Partly cloudy;
2022-04-23 20:25:46;2022-04-24 05:51:30;91%;69%;;0;10523;Normal;102.0;Newport;135.1;33943.9;29870.6;1131.5;2022-04-24 06:00:00;2022-04-24 06:30:00;true;306.1;45.7;Sunny;
2022-04-24 21:07:26;2022-04-25 05:20:12;93%;80%;;0;8302;Normal;101.5;Steilacoom;59.6;29566.0;26018.0;985.5;2022-04-25 05:00:00;2022-04-25 05:30:00;true;630.9;48.7;Cloudy;
